DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES,MES
PER,BOG,15777,777292,324936092,OCT
PER,BOG,2686,92827,384436522,OCT
PER,BOG,33107,811974,3431528085,OCT
PER,BOG,79837,360678,1505999947,OCT
PER,BOG,21462,262153,1149976078,OCT
PER,BOG,4807,232263,978749314,OCT
PER,BOG,31171,95648,4030578025,OCT
PER,BOG,6688,315093,1327792449,OCT
PER,BOG,11918,134067,561451578,OCT
PER,BOG,10,4387,19244277,OCT
PER,BOG,159,12705,52616868,OCT
PER,BOG,3027,1136558,4819035338,OCT
PER,BOG,5431,159104,673368012,OCT
PER,BOG,9103,608419,2574810955,OCT
PER,BOG,35280,113843,479385879,OCT
PER,BOG,555,613734,2607755766,OCT
PER,BOG,53,73334,311596166,OCT
PER,BOG,173,130081,552714169,OCT
PER,BOG,30,30264,128591736,OCT
PER,BOG,296,603482,2564195018,OCT
PER,BOG,94,192028,815926972,OCT
PER,BOG,28,55456,235632544,OCT
PER,BOG,301,52278,222129222,OCT
PER,BOG,105,102325,434778925,OCT
PER,BOG,18,1582,6721918,OCT
PER,BOG,2,103601,4269003526,OCT
PER,BOG,2,101082,41652051,OCT
PER,BOG,2,41972,172950662,OCT
PER,BOG,1,7845,3325377825,OCT
PER,BOG,7,89214,374866349,OCT
PER,BOG,1364,7817,32210886,OCT
PER,BOG,4,3276,139220499,OCT
PER,BOG,1,739,31405356,OCT
PER,BOG,29184,149012,631639516,OCT
PER,BOG,2386,641945,2721108563,OCT
PER,BOG,21266,368992,1564101739,OCT
PER,BOG,1177,29428,1251305045,OCT
PER,BOG,17,2618,107877831,OCT
PER,BOG,56,5656,24810948,OCT
PER,BOG,562,456051,1848721301,OCT
PER,BOG,35779,688712,2913671874,OCT
PER,BOG,23,7357,29823512,OCT
PER,BOG,2058,2965,125437586,OCT
PER,BOG,9,12514,50728752,OCT
PER,BOG,207,68313,276924506,OCT
PER,BOG,305,279178,1131720609,OCT
PER,BOG,34167,382235,1617087212,OCT
PER,BOG,89,55,2326835,OCT
PER,BOG,210003,190992262,8240474574,OCT
PER,BOG,144,3911,16375396,OCT
PER,BOG,540,111135,4710845947,OCT
PER,BOG,26,3258,138455551,OCT
PER,BOG,200,481117,2044607726,OCT
PER,BOG,10,1612,68505325,OCT
PER,IPI,1538738,9820908,4279729644,OCT
PER,IPI,251875,12323106,5358544421,OCT
PER,IPI,258261,7171214,3092596277,OCT
PER,IPI,22393,636166,2764239036,OCT
PER,IPI,1149531,9980614,4320624522,OCT
PER,IPI,2967,10796,47358381,OCT
PER,IPI,19403,116375,492012511,OCT
PER,IPI,5734,20428,8961069,OCT
PER,IPI,23265,2081548,8745686368,OCT
PER,IPI,435199,8253575,3546869216,OCT
PER,IPI,82078,3867166,1663225313,OCT
PER,IPI,21001,675534,294620382,OCT
PER,IPI,767333,8624194,3735619054,OCT
PER,IPI,426089,5529696,2342082566,OCT
PER,IPI,647363,2634934,1134181637,OCT
PER,IPI,3826,117755,494751164,OCT
PER,IPI,4968,145327,61059575,OCT
PER,IPI,2000,12929,54321581,OCT
PER,IPI,3000,104157,43761876,OCT
PER,IPI,39727,35003,1470661545,OCT
PER,IPI,2372,36576,153675161,OCT
PER,IPI,119004,1452952,6367303666,OCT
PER,IPI,12877,298028,1307347506,OCT
PER,IPI,7071,11399,500035373,OCT
PER,IPI,487,53487,234629283,OCT
PER,IPI,24842,2060683,8983099723,OCT
PER,IPI,16913,447053,1933532535,OCT
PER,IPI,96701,2121363,9305698216,OCT
PER,IPI,4015,68897,289472812,OCT
PER,IPI,132848,599574,2519128148,OCT
PER,IPI,539,7965,33465186,OCT
PER,IPI,14941,326138,137027859,OCT
PER,IPI,53753,245673,1032202478,OCT
PER,IPI,23600,15334,64426261,OCT
PER,IPI,13000,991221,4164644767,OCT
PER,IPI,559,57113,250535312,OCT
PER,IPI,70,3011,13208233,OCT
POL,BOG,7,750,3289995,OCT
POL,BOG,4660,1451,602881794,OCT
POL,BOG,942,527309,2313125297,OCT
POL,BOG,1446,2471,104310546,OCT
POL,BOG,1,15892,67086329,OCT
POL,BOG,3,612516,2585668917,OCT
POL,BOG,1,46657,196957393,OCT
POL,BOG,1,28789,121529596,OCT
POL,BOG,1,108565,458295205,OCT
POL,BOG,1,51683,218174099,OCT
POL,BOG,1,175712,741748879,OCT
POL,BOG,9,1263866,5335271293,OCT
POL,BOG,1446,22686,95766453,OCT
POL,BOG,9,2401839,1013909914,OCT
POL,BOG,3,569457,2403900085,OCT
POL,BOG,4,335037,1414321841,OCT
POL,BOG,1,16495,69631828,OCT
POL,BOG,29030,994745,4289199057,OCT
POL,BOG,431075,16785355,7363164536,OCT
POL,BOG,60640,117056,5134848729,OCT
POL,BOG,205850,35593,1499355125,OCT
POL,BOG,197800,34740,1463540553,OCT
POL,BOG,73200,16188,68782812,OCT
POL,BOG,280,28,1182185,OCT
POL,BOG,5050,1478,648348348,OCT
POL,BOG,802400,11731428,4958446552,OCT
POL,BOG,393200,6000398,2536671284,OCT
POL,BOG,250,85,3728661,OCT
POL,BOG,15163,242608,1064238809,OCT
POL,BOG,158624,2545408,1116583946,OCT
POL,BOG,147432,297939,1275761803,OCT
POL,BOG,288,18395,806926107,OCT
POL,BOG,96750,164975,6979448847,OCT
POL,BOG,177750,324825,1374207893,OCT
POL,BOG,13080,32636,1380701879,OCT
POL,BOG,5625,18385,806487441,OCT
POL,BOG,4250,69125,293712125,OCT
POL,BOG,12000,197375,838646375,OCT
POL,BOG,199575,6360375,2696067557,OCT
POL,BOG,40294,656998,2804003166,OCT
POL,BOG,108423,1799417,76518233,OCT
POL,BOG,12060,35186,1499433812,OCT
POL,BOG,15339,52402,2298697573,OCT
POL,BOG,46900,72835,317261875,OCT
POL,BOG,47250,732375,3192715575,OCT
POL,BOG,23100,3465,145963125,OCT
POL,BOG,33950,50925,2145215625,OCT
POL,BOG,400,102,43371318,OCT
POL,BOG,22358,380086,1667308052,OCT
POL,BOG,48800,887225,3791957578,OCT
POL,BOG,5250,8925,375965625,OCT
POL,BOG,1750,2975,125321875,OCT
POL,BOG,300,30,130781,OCT
POL,BOG,23200,3712,161820928,OCT
POL,BOG,29700,4752,207158688,OCT
POL,BOG,2100,7175,297147602,OCT
POL,BOG,4000,760,31474868,OCT
POL,BOG,238184,4287312,1880698006,OCT
POL,BOG,324733,5958369,2596374894,OCT
POL,BOG,1785,3570,15563057,OCT
POL,BOG,1700,471,195697674,OCT
POL,BOG,14881,253906,1091593595,OCT
POL,BOG,40019,672504,2861134439,OCT
POL,BOG,12000,23712,100752288,OCT
POL,BOG,370,122,51258666,OCT
POL,BOG,5600,952,417610032,OCT
POL,BOG,3400,838,367602108,OCT
POL,BOG,5950,11305,476223125,OCT
POL,BOG,14650,23345,1007676005,OCT
POL,BOG,5700,191748,802850793,OCT
POL,BOG,235950,3771525,1607015979,OCT
POL,BOG,202950,33179,141301378,OCT
POL,BOG,43800,7446,31516113,OCT
POL,BOG,85200,156775,6666074277,OCT
POL,BOG,18175,63325,2692635992,OCT
POL,BOG,97244,1728392,746000763,OCT
POL,BOG,135575,2474375,1073767249,OCT
POL,BOG,101050,3166422,1342198789,OCT
POL,BOG,4800,864,3639600,OCT
POL,BOG,24000,4404,184615532,OCT
POL,BOG,16,60,2532834,OCT
POL,BOG,8,30,1266417,OCT
POL,BOG,251,4556,198614264,OCT
POL,BOG,90550,123148,5173500239,OCT
POL,BOG,201250,27370,1149397173,OCT
POL,BOG,4725,1134,478705626,OCT
POL,BOG,910,1274,537805086,OCT
POL,BOG,1030,1854,782645706,OCT
POL,BOG,320,448,18911827,OCT
POL,BOG,775650,114424,4858970748,OCT
POL,BOG,788350,12191225,5175557761,OCT
POL,BOG,64425,1658213,6997364712,OCT
POL,BOG,43400,58644,2447473656,OCT
POL,BOG,55850,75956,3162358863,OCT
POL,BOG,9000,1170,49498137,OCT
POL,BOG,13750,17875,756221537,OCT
POL,BOG,15000,1950,81929835,OCT
POL,BOG,576,186048,755509299,OCT
POL,BOG,200,2,845478,OCT
POL,BOG,400,4,1690956,OCT
POL,BOG,6,11,466273,OCT
POL,BOG,160,288,121576032,OCT
POL,BOG,8500,1190,50234541,OCT
POL,BOG,10850,1722,731800062,OCT
POL,BOG,8600,1376,58326576,OCT
POL,BOG,31650,49685,2103915202,OCT
POL,BOG,76675,22642,9546751651,OCT
POL,BOG,9200,1648,695685072,OCT
POL,BOG,750,131,55528935,OCT
POL,BOG,280,28,1228264,OCT
POL,BOG,6,12,50665,OCT
POL,BOG,1800,306,129358134,OCT
POL,BOG,1975,31025,131510321,OCT
POL,BOG,27000,35616,1475566643,OCT
POL,BOG,79050,1071155,4422190884,OCT
POL,BOG,200,306,12894748,OCT
POL,BOG,180,3366,14184223,OCT
POL,BOG,97750,23460,9946792116,OCT
POL,BOG,4698,65772,2795119261,OCT
POL,BOG,552,9936,422251185,OCT
POL,BOG,23020,32228,1368723828,OCT
POL,BOG,267050,400685,1700923451,OCT
POL,BOG,529850,7407875,3141280731,OCT
POL,BOG,12725,409915,1740815184,OCT
POL,BOG,41500,5780,2382424949,OCT
POL,BOG,238,26709,108629927,OCT
POL,BOG,5,2856,12035098,OCT
POL,BOG,200,2,850418,OCT
POL,BOG,400,4,1700836,OCT
PRT,BOG,2940,212838,904499776,OCT
PRT,BOG,240,17576,770999361,OCT
PRT,BOG,14,9002,39488713,OCT
PRT,BOG,483,142324,624326997,OCT
PRT,BOG,2,80,3296496,OCT
PRT,BOG,11700,351101,1492913051,OCT
PRT,BOG,20,8480446,3579926994,OCT
PRT,BOG,12,702541,2909524374,OCT
PRT,BOG,28500,3705,1543917511,OCT
PRT,BOG,100,140,5949594,OCT
PRT,BOG,680,1224,520164504,OCT
PRT,BOG,3680,5152,218945059,OCT
PRT,BOG,1610,4954,210530633,OCT
PRT,BOG,27250,44135,1789126976,OCT
PRT,BOG,75,525,2230725,OCT
PRT,BOG,49,71295,302932455,OCT
PRT,BOG,75,1350,5736150,OCT
PRT,BOG,100,950,4036550,OCT
PRI,BOG,30,9,3708558,OCT
PRI,BOG,5440,28832,1194057097,OCT
PRI,BOG,90,315,13045504,OCT
PRI,BOG,640,320,13542304,OCT
PRI,BOG,1970,106075,439302187,OCT
PRI,BOG,72,324,13418233,OCT
PRI,BOG,22,324,134182332,OCT
PRI,BOG,71230,100757,4248336858,OCT
PRI,BOG,29769,477712,2028191903,OCT
PRI,BOG,1740,1392,588900912,OCT
PRI,BOG,360,126,53305686,OCT
PRI,BOG,1680,10815,439178764,OCT
PRI,BOG,73793,2402584,1002396939,OCT
PRI,BOG,1500,396,168382764,OCT
PRI,BOG,17,58032,245589683,OCT
PRI,BOG,400,840,3560634,OCT
PRI,BOG,756,2268,93927632,OCT
PRI,BOG,480,12648,535087552,OCT
PRI,BOG,360,1404,58145677,OCT
PRI,BOG,23492,195419,8512192742,OCT
PRI,BOG,600,12848,543548772,OCT
PRI,BOG,33,37653,159295158,OCT
PRI,BOG,1122,15456,638899265,OCT
PRI,BOG,9028,3482068,147312717,OCT
PRI,BOG,38,14136,59803902,OCT
PRI,BOG,51000,10860,459444246,OCT
PRI,BOG,2396,139125,5897068682,OCT
PRI,BOG,10173,211591,875232624,OCT
PRI,BOG,1056,33264,140727011,OCT
PRI,BOG,1500,5040,211025304,OCT
PRI,BOG,184,152904,63005928,OCT
PRI,BOG,120,6,2484858,OCT
PRI,BOG,217,465861,1970876205,OCT
PRI,BOG,200,2264,957810104,OCT
PRI,BOG,120,762,322372482,OCT
PRI,BOG,12,47484,200886285,OCT
PRI,BOG,1260,573002,2424147991,OCT
PRI,BOG,912,182581,772429004,OCT
PRI,BOG,130,2275,96246377,OCT
PRI,BOG,440,7744,327618438,OCT
PRI,BOG,1468,43628,179834341,OCT
PRI,BOG,22,379568,1606320388,OCT
PRI,BOG,350,14165,599265906,OCT
PRI,BOG,14743,98734,40706201,OCT
PRI,BOG,170,26991,1141883945,OCT
PRI,BOG,155,6169,26098633,OCT
PRI,BOG,100,321,135802581,OCT
PRI,BOG,200,9180,381423492,OCT
PRI,BOG,1,126150,536011350,OCT
PRI,BOG,445,303935,128583045,OCT
PRI,BOG,1095,11561,489100822,OCT
PRI,BOG,3436,241788,1003194545,OCT
PRI,BOG,434,9152,3790236736,OCT
PRI,BOG,182,1485,615002355,OCT
PRI,BOG,72,432,178909776,OCT
PRI,BOG,66,781,332088229,OCT
PRI,BOG,426,16635,707335171,OCT
PRI,BOG,500,625,27416625,OCT
PRI,BOG,700,945,41453937,OCT
PRI,BOG,305,47507,200983589,OCT
PRI,BOG,1800,360,15791976,OCT
PRI,BOG,1060,2322,9866178,OCT
PRI,BOG,4500,1665,67495104,OCT
PRI,BOG,687,24623,10197443,OCT
PRI,BOG,924,97814,405089834,OCT
PRI,BOG,276,24786,102649483,OCT
PRI,BOG,1734,134364,5564591,OCT
PRI,BOG,2905,357026,1478598187,OCT
PRI,BOG,26629,1667683,6906592406,OCT
PRI,BOG,53501,27603,1143158922,OCT
PRI,BOG,181,791,32758711,OCT
PRI,BOG,650,47336,19603873,OCT
PRI,BOG,59146,660223,2734267338,OCT
PRI,BOG,12500,1569842,6670258658,OCT
PRI,BOG,3,7797,33129453,OCT
PRI,BOG,1266,169745,702987035,OCT
PRI,BOG,117260,36604,1605693026,OCT
PRI,BOG,1800,324,142127784,OCT
PRI,BOG,10880,75056,3292451529,OCT
PRI,BOG,5070,1424,62077856,OCT
PRI,BOG,4200,672,294783552,OCT
PRI,BOG,17707,391024,1715289339,OCT
PRI,BOG,392,49728,211294272,OCT
PRI,BOG,216,5328,22638672,OCT
PRI,BOG,960,2496,109491033,OCT
PRI,BOG,9375,176875,7170088,OCT
PRI,BOG,10,26,11405316,OCT
PRI,BOG,1580,4368,188305468,OCT
PRI,BOG,216,5068,222315928,OCT
PRI,BOG,172,5772,2441908,OCT
PRI,BOG,421,123576,513450865,OCT
PRI,BOG,2722,464027,192851224,OCT
PRI,BOG,1996,66984,28338318,OCT
PRI,BOG,1980,17424,738577224,OCT
PRI,BOG,750,1038,420780288,OCT
PRI,BOG,1375,103125,437131406,OCT
PRI,BOG,58,2540,107375706,OCT
PRI,BOG,180,6041,25557115,OCT
PRI,BOG,310,30313,1273609788,OCT
PRI,BOG,408,879803,3655528676,OCT
PRI,BOG,2,3244,1423032504,OCT
PRI,BOG,15849,339401,1420983224,OCT
PRI,BOG,294,9866,41739198,OCT
PRI,BOG,665,108,4577958,OCT
PRI,BOG,345,34,142852,OCT
PRI,BOG,200,1222,51798747,OCT
PRI,BOG,71,68,2882418,OCT
PRI,BOG,2739,1612,70273528,OCT
PRI,BOG,4373,25068,106259491,OCT
PRI,BOG,21000,2709,1116275958,OCT
PRI,BOG,400,1156,47634367,OCT
PRI,BOG,112,10662,4393405,OCT
PRI,BOG,90,40941,168702303,OCT
PRI,BOG,18025,4326,1826173314,OCT
PRI,BOG,320,448,189118272,OCT
PRI,BOG,140,245,103424055,OCT
PRI,BOG,30,162,68386518,OCT
PRI,BOG,4000,560,23639784,OCT
PRI,BOG,1200,396,167167044,OCT
PRI,BOG,111091,1069593,4497693963,OCT
PRI,BOG,39473,2218105,9334558328,OCT
PRI,BOG,20762,704653,2957435325,OCT
PRI,BOG,28862,458702,192146542,OCT
PRI,BOG,7523,26952,1129025457,OCT
PRI,BOG,53279,832911,3503324937,OCT
PRI,BOG,17588,60612,253783049,OCT
PRI,BOG,15849,73332,30744834,OCT
PRI,BOG,27325,528075,21964951,OCT
PRI,BOG,3450,414,174765546,OCT
PRI,BOG,3560,23144,9749410,OCT
PRI,BOG,80,1428,57988652,OCT
PRI,BOG,400,100,422139,OCT
PRI,BOG,52,272,1150725,OCT
PRI,BOG,16431,188923,791442852,OCT
PRI,BOG,28013,1664845,7015062446,OCT
PRI,BOG,37307,2813967,1182943389,OCT
PRI,BOG,9248,259847,1095199034,OCT
PRI,BOG,35878,631694,265209789,OCT
PRI,BOG,966,3859,16157671,OCT
PRI,BOG,3677,260498,1094296359,OCT
PRI,BOG,43549,352165,1479833098,OCT
PRI,BOG,406,7048,29636998,OCT
PRI,BOG,70,25872,1134916675,OCT
PRI,BOG,91,6404,26883252,OCT
PRI,BOG,72564,519156,2190344214,OCT
PRI,BOG,13348,736809,3108590576,OCT
PRI,BOG,11142,405025,1710969456,OCT
PRI,BOG,4413,161776,681794468,OCT
PRI,BOG,25888,45238,1907750469,OCT
PRI,BOG,1461,4738,20051073,OCT
PRI,BOG,1021,42302,17891841,OCT
PRI,BOG,200,26,1133444,OCT
PRI,BOG,7700,1001,43637594,OCT
PRI,BOG,63,568,239855932,OCT
PRI,BOG,600,96,38916096,OCT
PRI,BOG,400,100,422739,OCT
PRI,BOG,590,9027,381606495,OCT
PRI,BOG,1792,487616,2061343002,OCT
PRI,BOG,2140,384339,1624750845,OCT
PRI,BOG,330,9942,420287113,OCT
PRI,BOG,240,1320,55801548,OCT
PRI,BOG,12000,2040,874788516,OCT
PRI,BOG,6280,13816,584056202,OCT
PRI,BOG,5206,415596,1756886373,OCT
PRI,BOG,170,89645,369392979,OCT
PRI,BOG,2100,898,370031676,OCT
PRI,BOG,185,218535,900499691,OCT
PRI,BOG,445,179055,737817613,OCT
PRI,BOG,125,50245,207040551,OCT
PRI,BOG,43290,55197,2368957767,OCT
PRI,BOG,1640,4076,171970588,OCT
PRI,BOG,21,228,96078516,OCT
PRI,BOG,1,3913,1658662005,OCT
PRI,BOG,80,1007,414946434,OCT
PRI,BOG,11277,79521,336422337,OCT
PRI,BOG,2595,120249,508726621,OCT
PRI,BOG,1696,53494,226312251,OCT
PRI,BOG,4056,63725,269595622,OCT
PRI,BOG,863,12048,50970389,OCT
PRI,BOG,993,3599,15225965,OCT
PRI,BOG,827,18167,76857491,OCT
PRI,BOG,23250,30225,1269912442,OCT
PRI,BOG,22,8993,38045875,OCT
PRI,BOG,228,32333,136788313,OCT
PRI,BOG,56,1875,79323937,OCT
PRI,BOG,86,2972,12573372,OCT
PRI,BOG,42,2636,11151887,OCT
PRI,BOG,4620,1029,44858226,OCT
PRI,BOG,4300,5396,224880587,OCT
PRI,BOG,16000,2096,91373024,OCT
PRI,BOG,33300,44971,1873680594,OCT
PRI,BOG,4750,11844,493796988,OCT
PRI,BOG,5512,495933,2063457294,OCT
PRI,BOG,4160,92616,385440111,OCT
PRI,BOG,3140,83756,3480011545,OCT
PRI,BOG,7350,176625,746632946,OCT
PRI,BOG,210,3213,135655751,OCT
PRI,BOG,484,78776,332999193,OCT
PRI,BOG,238,42064,177701873,OCT
PRI,BOG,72,15264,6452688,OCT
PRI,BOG,40,216,91311624,OCT
PRI,BOG,582,105522,446082646,OCT
PRI,BOG,41510,66447,2800388297,OCT
PRI,BOG,1400,296,125107424,OCT
PRI,BOG,180,756,31959068,OCT
PRI,BOG,9839,681099,2867934085,OCT
PRI,BOG,31,480,20291472,OCT
PRI,BOG,103933,1697504,7144945769,OCT
PRI,BOG,360,16218,66607279,OCT
PRI,BOG,195,29843,123239888,OCT
PRI,BOG,58834,843368,3541215701,OCT
PRI,BOG,43499,26447,1114367811,OCT
PRI,BOG,1,274282,1165424218,OCT
PRI,BOG,1,31596,134251404,OCT
PRI,BOG,31106,27474875,1175325567,OCT
PRI,BOG,58,6298,260827261,OCT
PRI,BOG,31729,1090519,462369092,OCT
PRI,BOG,278,459324,1902258193,OCT
PRI,BOG,26,32578,134919506,OCT
PRI,BOG,21816,743047,3157206703,OCT
QAT,BOG,2180,29198,122996575,OCT
QAT,BOG,120,48,202200,OCT
QAT,BOG,1580,16433,694316224,OCT
QAT,BOG,443,4920,208466892,OCT
QAT,BOG,450,21297,905060738,OCT
QAT,BOG,2,320615,1299696262,OCT
QAT,BOG,2,721956,2926636354,OCT
QAT,BOG,3,8052,326408755,OCT
QAT,BOG,2,1230,49861248,OCT
QAT,BOG,131,2378,1006039,OCT
QAT,BOG,47,44022,186239913,OCT
QAT,BOG,45,1497,656683,OCT
QAT,BOG,20,913,40050205,OCT
QAT,BOG,105,539,236440974,OCT
QAT,BOG,10,4565,20025102,OCT
QAT,BOG,140,8491,3724713,OCT
QAT,BOG,162,1098,48165526,OCT
QAT,BOG,1300,195,850082,OCT
QAT,BOG,2500,375,1634774,OCT
QAT,BOG,12,216,9118202,OCT
QAT,BOG,1728,17748,731327637,OCT
QAT,BOG,810,526,217802697,OCT
QAT,BOG,25,65,27638585,OCT
QAT,BOG,520,18902,809180137,OCT
QAT,BOG,30,785,34435281,OCT
QAT,BOG,36968,2629453,1118067081,OCT
QAT,BOG,7726,97122,425486495,OCT
QAT,BOG,726,373043,160397565,OCT
QAT,BOG,8,6232,26499025,OCT
QAT,BOG,6,5739,24402745,OCT
QAT,BOG,403,219435,9504169,OCT
QAT,BOG,2664,230609,986208706,OCT
QAT,BOG,5,4014,17067889,OCT
GBR,BOG,20451,128889,5443614789,OCT
GBR,BOG,13680,75771,3192967208,OCT
GBR,BOG,27530,109016,4593901535,OCT
GBR,BOG,5142,2889,1259612563,OCT
GBR,BOG,7730,551963,2339688362,OCT
GBR,BOG,3240,21923,928608515,OCT
GBR,BOG,1440,7593,319855125,OCT
GBR,BOG,68,36,15791976,OCT
GBR,BOG,68,5025,22042966,OCT
GBR,BOG,318,1155,5066592,OCT
GBR,BOG,318,1155,5066592,OCT
GBR,BOG,7710,41998,1775419252,OCT
GBR,BOG,22500,115438,4756761315,OCT
GBR,BOG,7,1148,503588568,OCT
GBR,BOG,22,52168,2288432788,OCT
GBR,BOG,3,1896,831710736,OCT
GBR,BOG,5,2000,8773320,OCT
GBR,BOG,13,1092,479023272,OCT
GBR,BOG,1040,678,2856075,OCT
GBR,BOG,230,1044,43993846,OCT
GBR,BOG,55440,1040363,4393067768,OCT
GBR,BOG,39300,105116,4457368486,OCT
GBR,BOG,320,2496,104870188,OCT
GBR,BOG,17440,1138132,478912413,OCT
GBR,BOG,75,45118,190876661,OCT
GBR,BOG,150,15,623241,OCT
GBR,BOG,7,910,37497642,OCT
GBR,BOG,30,5700,23487534,OCT
GBR,BOG,37,6282,2588573484,OCT
GBR,BOG,11,1430,58924866,OCT
GBR,BOG,10,1360,56040432,OCT
GBR,BOG,6,660,27196092,OCT
GBR,BOG,10,1100,4532682,OCT
GBR,BOG,2016,435456,1768312788,OCT
GBR,BOG,1,1714654,6962918402,OCT
GBR,BOG,18,750,30456225,OCT
GBR,BOG,10,50,2119425,OCT
GBR,BOG,4180,54205,2297668642,OCT
GBR,BOG,1019,109628,451735329,OCT
GBR,BOG,1,50,2030415,OCT
GBR,BOG,58830,1715235,715340073,OCT
GBR,BOG,8900,1258,54841252,OCT
GBR,BOG,13600,2162,94250228,OCT
GBR,BOG,400,72,29237976,OCT
GBR,BOG,47800,6888,29015700,OCT
GBR,BOG,71270,97858,412226825,OCT
GBR,BOG,220,484,196544172,OCT
GBR,BOG,7575,389801,1649096007,OCT
GBR,BOG,3460,627778,2736735413,OCT
GBR,BOG,912,25792,1131407347,OCT
GBR,BOG,71,681022,2829605548,OCT
GBR,BOG,22,750,3186750,OCT
GBR,BOG,1960,294,12816636,OCT
GBR,BOG,500,140,6141324,OCT
GBR,BOG,1680,252,110543832,OCT
GBR,BOG,8680,1302,571143132,OCT
GBR,BOG,7136,2107,91852558,OCT
GBR,BOG,9700,33124,1396800405,OCT
GBR,BOG,550,1285,53803078,OCT
GBR,BOG,1030,150085,6378177253,OCT
GBR,BOG,1572,13818338,5872392918,OCT
GBR,BOG,1090,1071536,4553717255,OCT
GBR,BOG,380,182894,7772464607,OCT
GBR,BOG,150,14865,631719391,OCT
GBR,BOG,3024,184509,779991501,OCT
GBR,BOG,30,675,28685542,OCT
GBR,BOG,4,369,15681429,OCT
GBR,BOG,40821,600,2631996,OCT
GBR,BOG,26275,1336575,5535331801,OCT
GBR,BOG,75410,133995,5644539375,OCT
GBR,BOG,7250,2680,11360118,OCT
GBR,BOG,70,7,297646,OCT
GBR,BOG,5000,750,31402575,OCT
GBR,BOG,6400,2048,864540672,OCT
GBR,BOG,8800,1584,6672600,OCT
GBR,BOG,33320,45881,1932737125,OCT
GBR,BOG,8000,1280,5580032,OCT
GBR,BOG,998,13009,570660599,OCT
GBR,BOG,32093,639235,2804106605,OCT
GBR,BOG,7716,484289,2052378347,OCT
GBR,BOG,1134,44544,1835488972,OCT
GBR,BOG,8,918,3875236,OCT
GBR,BOG,23250,770625,318170021,OCT
GBR,BOG,800,132,560868,OCT
GBR,BOG,34400,5604,2381295336,OCT
GBR,BOG,500,5,2111045,OCT
GBR,BOG,231002,793337,3267071837,OCT
GBR,BOG,54500,87708,3748841866,OCT
GBR,BOG,180925,2878685,1214638857,OCT
GBR,BOG,25730,51908,2263264412,OCT
GBR,BOG,30,76530,3327077763,OCT
GBR,BOG,1100,374,158929286,OCT
GBR,BOG,60990,10649,448589125,OCT
GBR,BOG,144850,211727,8918999875,OCT
GBR,BOG,16200,8586,36481914,OCT
GBR,BOG,96220,217003,922045747,OCT
GBR,BOG,2280,12765,540183567,OCT
GBR,BOG,8825,346601,1466333655,OCT
GBR,BOG,9000,3506,152840564,OCT
GBR,BOG,10000,17475,74251275,OCT
GBR,BOG,20100,35745,152816697,OCT
GBR,BOG,40823,1320455,5584688587,OCT
GBR,BOG,4280,15582,659309719,OCT
GBR,BOG,250,625,253360,OCT
GBR,BOG,18515,28571,1249550772,OCT
GBR,BOG,72110,3463001,1474274736,OCT
GBR,BOG,199,3781,16585961,OCT
GBR,BOG,2010,4966,210796649,OCT
GBR,BOG,2230,1280934,5330008571,OCT
GBR,BOG,400,2830,114721408,OCT
GBR,BOG,362,69058,292707172,OCT
GBR,BOG,39,2821,114356569,OCT
GBR,BOG,4000,945635,4018674515,OCT
GBR,BOG,1845,30155,128221773,OCT
GBR,BOG,50,71725,3027791977,OCT
GBR,BOG,15,3,1246482,OCT
GBR,BOG,39539,906172,3752018409,OCT
GBR,BOG,5,250,1051473,OCT
GBR,BOG,4000,240,10205016,OCT
GBR,BOG,89,1566,66587729,OCT
GBR,BOG,216,18738,79675661,OCT
GBR,BOG,4,30000,124242900,OCT
GBR,BOG,300,97,4093048,OCT
GBR,BOG,250,40,1688836,OCT
GBR,BOG,144,545,22131523,OCT
GBR,BOG,93107,570267,2395993908,OCT
GBR,BOG,2800,952,4045048,OCT
GBR,BOG,492,7790274,3226287445,OCT
GBR,BOG,30408,973056,4117943799,OCT
GBR,BOG,17100,2223,940464603,OCT
GBR,BOG,90590,143522,6095285312,OCT
GBR,BOG,37810,105868,4480301999,OCT
GBR,BOG,333377,4169213,1764398434,OCT
GBR,BOG,51576,29805,1228774481,OCT
GBR,BOG,10640,16576,700732166,OCT
GBR,BOG,200,30,1315998,OCT
GBR,BOG,480,72,3051972,OCT
GBR,BOG,1600,570,24122229,OCT
GBR,BOG,22480,32882,139110918,OCT
GBR,BOG,23640,35818,1515319889,OCT
GBR,BOG,5100,663,278561439,OCT
GBR,BOG,608,7739,3275121583,OCT
GBR,BOG,5250,15575,66178175,OCT
GBR,BOG,132950,2064868,8692352264,OCT
GBR,BOG,729525,11317407,4804773949,OCT
GBR,BOG,27588,725826,3078418973,OCT
GBR,BOG,4300,1311,56975094,OCT
GBR,BOG,1900,475,200516025,OCT
GBR,BOG,150,2295,968809,OCT
GBR,BOG,30,834,35206392,OCT
GBR,BOG,2700,405,170966295,OCT
GBR,BOG,21850,34075,144784675,OCT
GBR,BOG,98770,153195,6509922842,OCT
GBR,BOG,336960,539136,2281607378,OCT
GBR,BOG,4600,1210,513302646,OCT
GBR,BOG,176,22805,969076004,OCT
GBR,BOG,158425,2343625,9958062625,OCT
GBR,BOG,40800,7482,3282099012,OCT
GBR,BOG,26200,5690,24176810,OCT
