DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES,MES
PAN,PEI,200,107,411394,DIC
PAN,PEI,400,4942,19765183,DIC
PAN,PEI,11600,1438631,5643793124,DIC
PAN,PEI,780,57292,227970590,DIC
PAN,PEI,5200,974468,3829930064,DIC
PAN,PEI,300,5182,19923805,DIC
PAN,PEI,1200,40911,160934621,DIC
PAN,PEI,100,51,203970,DIC
PAN,PEI,100,53,203774,DIC
PAN,PEI,400,28164,112639945,DIC
PAN,PEI,300,12855,51412672,DIC
PAN,PEI,6781,5649741,22239400278,DIC
PRI,PEI,15000,323580,1308952287,DIC
PRI,PEI,4800,101616,411059075,DIC
VEN,BUN,2800,20300000,79483229000,DIC
DEU,SMR,2400000,3152050,12579453304,DIC
DEU,SMR,32400000,14742000,58834221264,DIC
DEU,SMR,165200,571550,2280987464,DIC
DEU,SMR,499500,2704287,10792484902,DIC
DEU,SMR,5994000,2948400,11574740268,DIC
DEU,SMR,8240000,3931200,15025242960,DIC
DEU,SMR,116800,474182,1856626428,DIC
DEU,SMR,349920,1847262,7232825052,DIC
DEU,SMR,2700,19956057,77258876872,DIC
DEU,SMR,100,12884940,49540146161,DIC
DEU,SMR,1727250,3357637,13395460693,DIC
DEU,SMR,57600,292536,1167086998,DIC
DEU,SMR,7131250,13051792,50294340166,DIC
DEU,SMR,60800,303544,1227902259,DIC
DEU,SMR,2450000,4679500,18511540460,DIC
DEU,SMR,22380000,12873985,50628104670,DIC
DEU,SMR,44652800,25689715,101326000000,DIC
DEU,SMR,100,13447,52881537,DIC
DEU,SMR,32900,3809280,14980336435,DIC
DEU,SMR,1500,127462,501255786,DIC
DEU,SMR,19948300,10388140,41148533619,DIC
DEU,SMR,449845800,195154477,762804000000,DIC
DEU,SMR,127404000,47326464,189574000000,DIC
DEU,SMR,28414600,16152500,63726515267,DIC
DEU,SMR,346961100,164402667,647089000000,DIC
DEU,SMR,1859600,12170863,48057139389,DIC
DEU,SMR,69700,1075624,4247144388,DIC
DEU,SMR,6032800,3277560,12965634052,DIC
DEU,SMR,191844400,96154176,383181000000,DIC
DEU,SMR,4561500,8220300,32657338407,DIC
DEU,SMR,2176000,4029340,16299566754,DIC
DEU,SMR,6057000,10969800,43601977620,DIC
DEU,SMR,304000,547200,2170773043,DIC
DEU,SMR,6190500,11136605,44219914794,DIC
DEU,SMR,246400,443520,1764326879,DIC
ABW,SMR,191088,603600,2336807220,DIC
ABW,SMR,816330,2624850,10161975532,DIC
SAU,CTG,1925200,12350901,48699973170,DIC
SAU,SMR,1927300,10537335,41607088740,DIC
ARG,CTG,6552000,7441626,29939224139,DIC
ARG,CTG,32367500,36972309,141310000000,DIC
ARG,CTG,2199000,2408850,9593245125,DIC
ARG,CTG,12596300,14141323,55612025416,DIC
ARG,CTG,6277000,6858550,27314175375,DIC
ARG,CTG,46869800,53499157,211439000000,DIC
ARG,CTG,16879800,19071392,76728215008,DIC
AUS,SMR,9575000,2298800,9076903752,DIC
AUS,SMR,55400,642600,2533791078,DIC
AUS,SMR,47880,415800,1635170922,DIC
AUS,SMR,9586000,2300640,9199132046,DIC
AUS,SMR,55400,655200,2572164504,DIC
AUS,SMR,23940,207900,817585461,DIC
BEL,SMR,2198400,2714636,10628967233,DIC
BEL,SMR,636120,2007160,8000937627,DIC
BEL,SMR,204120,1080135,4304324087,DIC
BEL,SMR,483360,1786000,7112745000,DIC
BEL,SMR,116640,659988,2628402209,DIC
BEL,SMR,2241600,2816250,11215715625,DIC
BEL,SMR,83600,284240,1112921823,DIC
BEL,SMR,41800,114950,450078678,DIC
BEL,SMR,1343400,10355664,41407226060,DIC
BEL,SMR,132000,1265893,5061685819,DIC
BEL,SMR,8800000,17321549,69055372337,DIC
BEL,SMR,6592000,14593893,57548188687,DIC
BEL,SMR,1927600,9338042,37188752265,DIC
BEL,SMR,25873400,157109001,609964000000,DIC
BEL,SMR,57638600,450605098,1790650000000,DIC
BEL,SMR,8704000,17934422,70980828945,DIC
BEL,SMR,4910400,13817279,54337693221,DIC
BEL,SMR,4920000,12109079,48418273471,DIC
BEL,SMR,9586300,44973060,171889000000,DIC
BEL,SMR,9601600,46113807,183973000000,DIC
BEL,SMR,28615000,142619441,554563000000,DIC
BEL,SMR,19726500,97350221,388705000000,DIC
BEL,SMR,34166700,18562335,72998052997,DIC
BEL,SMR,10800000,5184000,20069596800,DIC
BEL,SMR,23976000,10505682,40739864733,DIC
BEL,SMR,62230300,33808910,133388000000,DIC
BEL,SMR,59630594,27512432,109667000000,DIC
BEL,SMR,35934500,15504439,61528218244,DIC
BEL,SMR,782997070,361168883,1407470000000,DIC
BEL,SMR,217890120,87805408,349742000000,DIC
BEL,SMR,26036800,14145460,55853914628,DIC
BEL,SMR,276261200,132678359,521343000000,DIC
BEL,SMR,23974200,10396851,40708142310,DIC
BEL,SMR,115289000,67371555,264783000000,DIC
BEL,SMR,76751100,35919360,140863000000,DIC
BEL,SMR,40285600,23623005,93276380162,DIC
BEL,SMR,211258600,97974710,390906000000,DIC
BEL,SMR,2374000,5263444,21005773390,DIC
BRA,CTG,25820500,23331395,93081766922,DIC
BRA,CTG,10146000,9115040,35991100041,DIC
BRA,CTG,26257300,23565927,93851304277,DIC
BRA,CTG,6847000,7262821,28730848337,DIC
BRA,CTG,10325000,18564350,75096879907,DIC
BRA,CTG,5000000,5361327,21687747206,DIC
BRA,SMR,4979137000,544880395,2192170000000,DIC
BRA,SMR,1904685000,216027063,869122000000,DIC
BRA,SMR,3523807000,354050613,1415670000000,DIC
BRA,SMR,3340301000,364627256,1393620000000,DIC
BRA,SMR,7500000,8625000,33770583750,DIC
BRA,SMR,2202000,3677940,14878076446,DIC
CAN,SMR,1304261,3613056,14266296138,DIC
CAN,SMR,253109,689808,2723734480,DIC
CAN,SMR,5161407000,621789022,2486230000000,DIC
CAN,SMR,10771000,13065223,51155966090,DIC
CAN,SMR,8891720,7200000,28290528000,DIC
CAN,SMR,4351000,5115478,20693233915,DIC
CAN,SMR,4318000,6325380,25587553683,DIC
CAN,SMR,3600000,7293600,28675532448,DIC
CAN,SMR,1786000,2897880,11426427776,DIC
CAN,SMR,5224320,4320000,17157960000,DIC
KOR,CTG,15085000,8289099,32455386897,DIC
KOR,CTG,15085000,8336119,33204012394,DIC
KOR,CTG,43382500,24009317,94835219348,DIC
KOR,SMR,16999100000,1422331930,5627830000000,DIC
KOR,SMR,5575500,3510500,13850667040,DIC
KOR,SMR,1794200,1129650,4442450293,DIC
CRI,SMR,1980000,732600,2892700404,DIC
CUW,SMR,1222500,3585600,14185090872,DIC
CUW,SMR,31104,87120,348430341,DIC
CUW,SMR,1294524,4306860,16884046369,DIC
CHL,CTG,8776400,9421512,36654402752,DIC
CHL,SMR,2163000,2389739,9517135567,DIC
CHL,SMR,2191000,2424762,9267561602,DIC
CHL,SMR,7130935000,842612650,3390010000000,DIC
CHL,SMR,7700168000,798556505,3159700000000,DIC
CHL,SMR,7786328000,1246668976,4973650000000,DIC
CHN,SMR,10045000,40758253,162346000000,DIC
CHN,SMR,10000100,46186832,184721000000,DIC
TWN,SMR,7888100000,685183428,2710500000000,DIC
DNK,SMR,182400,585109,2340383340,DIC
DNK,SMR,87480,584628,2338459383,DIC
DNK,SMR,60800,196466,782425845,DIC
DNK,SMR,121600,390233,1534626393,DIC
DNK,SMR,121600,392897,1538360700,DIC
DNK,SMR,15867360,9782000,38614289482,DIC
DNK,SMR,7914240,5209600,20397824128,DIC
DNK,SMR,1959120,1215000,4790781450,DIC
ESP,CTG,16260000,7091694,28044238038,DIC
ESP,SMR,16499748000,1549181097,6232680000000,DIC
ESP,SMR,7173397000,655290574,2576990000000,DIC
ESP,SMR,2036900,1366200,5441779530,DIC
ESP,SMR,33127977,12612128,50103419086,DIC
ESP,SMR,4800000,2273462,9054062415,DIC
USA,CTG,1928200,10667489,41767806454,DIC
USA,CTG,1928600,8971280,35126418850,DIC
USA,SMR,65774700,297328922,1183260000000,DIC
USA,SMR,9979700,42572412,170265000000,DIC
USA,SMR,2352000,3060243,12213062583,DIC
USA,SMR,6683600,1123064,4447797900,DIC
USA,SMR,37518400,7223409,28716211210,DIC
USA,SMR,5933088,6278400,23996358720,DIC
USA,SMR,66370600,8833851,34999292427,DIC
USA,SMR,13714700,3365675,13437409370,DIC
USA,SMR,764200,993802,3973727235,DIC
USA,SMR,12016900,5039040,19900097554,DIC
USA,SMR,12463200,2174462,8548452613,DIC
USA,SMR,417386,2414853,9468585740,DIC
USA,SMR,35000,389950,1526821928,DIC
USA,SMR,97848,330660,1322147316,DIC
USA,SMR,4540000,4675440,18183816789,DIC
USA,SMR,3460627,10207116,39671945606,DIC
USA,SMR,324329,822589,3263680196,DIC
USA,SMR,55440,165858,649405388,DIC
USA,SMR,163604,442649,1753725135,DIC
USA,SMR,1624195,3178736,12608569604,DIC
USA,SMR,12604187,28113458,110959000000,DIC
USA,SMR,471240,2772000,10965699360,DIC
USA,SMR,360000,208810,826027302,DIC
USA,SMR,2500,872236,3450460947,DIC
USA,SMR,517440,1299480,5195983774,DIC
USA,SMR,129360,386904,1547039513,DIC
USA,SMR,110880,297612,1190004558,DIC
USA,SMR,106714,192640,770272966,DIC
USA,SMR,1303747,4401138,17597994304,DIC
USA,SMR,221760,554736,2218117443,DIC
USA,SMR,400,2000,7997020,DIC
USA,SMR,31588704,33618920,133243000000,DIC
USA,SMR,12414600,23484000,93610746600,DIC
USA,SMR,6300000,1075816,4247902508,DIC
USA,SMR,19853900,3788554,14959257010,DIC
USA,SMR,57190000,9785821,38694468691,DIC
USA,SMR,3900000,609000,2409130920,DIC
USA,SMR,5889600,2317141,9208523512,DIC
USA,SMR,10904800,1528799,6047745388,DIC
USA,SMR,10809900,4403745,17369991412,DIC
USA,SMR,9061600,1329915,5248931557,DIC
USA,SMR,439158,3124237,12307879310,DIC
USA,SMR,45100,506000,1981207580,DIC
USA,SMR,71755,250800,998974020,DIC
USA,SMR,1674000,1071360,4230307814,DIC
USA,SMR,5324800,9484800,37933793664,DIC
USA,SMR,71755,246444,981623418,DIC
USA,SMR,55447,135966,541572972,DIC
USA,SMR,729643,1865856,7431984326,DIC
USA,SMR,1975868,3540000,13704933000,DIC
USA,SMR,609840,1531530,6089290879,DIC
USA,SMR,169200,524577,2085091884,DIC
USA,SMR,129360,386904,1541096667,DIC
USA,SMR,27720,74403,294394814,DIC
USA,SMR,4183530,8936088,35394882078,DIC
USA,SMR,55440,118902,473604501,DIC
USA,SMR,12024808,30857481,122539000000,DIC
USA,SMR,1601021,4982530,19846164369,DIC
USA,SMR,55440,138684,548739303,DIC
USA,SMR,110880,277368,1104798349,DIC
USA,SMR,7000,91,360065,DIC
USA,SMR,1000,13,51437,DIC
USA,SMR,4480000,8932000,35038372040,DIC
USA,SMR,2240000,3920000,15644249600,DIC
USA,SMR,2240000,3850000,14714892500,DIC
USA,SMR,1800,186637100,746270000000,DIC
USA,SMR,683179,1254000,5015285220,DIC
USA,SMR,2600000,1530880,5994053478,DIC
USA,SMR,264600,554084,2216286131,DIC
USA,SMR,120750,237300,949178643,DIC
USA,SMR,34500,57270,229074845,DIC
USA,SMR,845250,1361955,5447697424,DIC
USA,SMR,1563240,3778845,15115039903,DIC
USA,SMR,359568,811800,3246737274,DIC
USA,SMR,99880,242000,967862060,DIC
USA,SMR,1198560,2349600,9397060728,DIC
USA,SMR,223200,446400,1785559824,DIC
USA,SMR,203400,587600,2350347116,DIC
USA,SMR,441288,1096200,4337400312,DIC
USA,SMR,392256,1445040,5717676470,DIC
USA,SMR,367200,4101408,16228287118,DIC
USA,SMR,98064,222120,878875531,DIC
USA,SMR,294192,857520,3393000835,DIC
USA,SMR,48300,162347,642368115,DIC
USA,SMR,7199800,8803236,34926435178,DIC
USA,SMR,82200,182940,723849674,DIC
USA,SMR,81600,184416,729689852,DIC
USA,SMR,295200,602990,2411905730,DIC
USA,SMR,270000,531000,2123952210,DIC
USA,SMR,722250,2030570,8122097248,DIC
USA,SMR,119300,732935,2924080828,DIC
USA,SMR,1137000,3019058,12044682843,DIC
USA,SMR,64000,56320,222844723,DIC
USA,SMR,51100,63747,254321843,DIC
USA,SMR,40559,648700,2588021085,DIC
USA,SMR,302400,604044,2409863740,DIC
USA,SMR,495000,1014230,3999139316,DIC
USA,SMR,120750,237300,935681019,DIC
USA,SMR,120750,266070,1049121992,DIC
USA,SMR,120750,200445,790360648,DIC
USA,SMR,603750,972825,3835878159,DIC
USA,SMR,1360500,3419330,13482520769,DIC
USA,SMR,6810,1000,3943030,DIC
USA,SMR,2240000,3185000,12470644550,DIC
USA,SMR,2240000,3920000,15644249600,DIC
USA,SMR,2240000,3080000,12112377200,DIC
USA,SMR,998800,1737912,6951491587,DIC
USA,SMR,1816000,3159840,12459343915,DIC
USA,SMR,726400,1263936,5055630245,DIC
USA,SMR,244080,1223893,4786306113,DIC
USA,SMR,162720,650346,2485654929,DIC
USA,SMR,1220400,4845695,18923253454,DIC
USA,SMR,406800,1656350,6536291101,DIC
USA,SMR,1220400,5377636,21092796943,DIC
USA,SMR,22933400,101453128,390293000000,DIC
USA,SMR,407600,2920460,11434856697,DIC
USA,SMR,2338000,2380000,9498294400,DIC
USA,SMR,10120055000,1035845575,4097680000000,DIC
USA,SMR,10000,500000,1957715000,DIC
USA,SMR,100,3907400,15561220500,DIC
USA,SMR,200,15592300,62096334750,DIC
USA,SMR,800,539000,2110416770,DIC
USA,SMR,200,2000000,7830860000,DIC
USA,SMR,100,500000,1991250000,DIC
USA,SMR,7200,13066200,52036141500,DIC
USA,SMR,1500,1447500,5667584925,DIC
USA,SMR,100,396100,1550901823,DIC
USA,SMR,2076000,1758050,7001434125,DIC
USA,SMR,100,121688,484701557,DIC
USA,SMR,700,3415142,13603022855,DIC
USA,SMR,1200,1783836,7105286361,DIC
USA,SMR,400,199636,795180132,DIC
USA,SMR,300,731169,2912355802,DIC
USA,SMR,2900,8740334,34814061368,DIC
USA,SMR,100,242126,964424176,DIC
USA,SMR,300,1047728,4173257781,DIC
USA,SMR,1400,3155844,12570200027,DIC
USA,SMR,100,182832,728247280,DIC
USA,SMR,400,731328,2912989123,DIC
USA,SMR,1200,2356995,9388264633,DIC
USA,SMR,900,1969919,7846482863,DIC
USA,SMR,100,69027,274944895,DIC
USA,SMR,3400,2771477,11039208612,DIC
USA,SMR,2500,1935639,7709940481,DIC
USA,SMR,700,775886,3090470320,DIC
USA,SMR,2240000,3185000,12470644550,DIC
USA,SMR,13671000,3594966,14224417669,DIC
USA,SMR,10893000,1699700,6655569429,DIC
USA,SMR,10444400,2277372,8908452382,DIC
USA,SMR,129600,285890,1131198116,DIC
USA,SMR,84000,292561,1157593662,DIC
USA,SMR,33385800,5653601,22369942290,DIC
USA,SMR,704100,2379808,9416329099,DIC
USA,SMR,226800,984900,3883490247,DIC
USA,SMR,6400,13720,54859557,DIC
USA,SMR,137540,500050,1971712151,DIC
USA,SMR,2389500,4517580,18063588805,DIC
USA,SMR,790,17900,70580237,DIC
USA,SMR,1260,22835,90039090,DIC
USA,SMR,23725800,6236667,24459182080,DIC
USA,SMR,12941600,1982640,7762272860,DIC
USA,SMR,13295000,5054455,19799046296,DIC
USA,SMR,4489200,8373374,33130946527,DIC
USA,SMR,2582400,5053190,19914565338,DIC
USA,SMR,134400,267202,1034459182,DIC
USA,SMR,54684600,8858860,34872429969,DIC
USA,SMR,2999800,8645756,34173808432,DIC
USA,SMR,2160000,2352000,9462589920,DIC
USA,SMR,1170360,3683865,14487130659,DIC
USA,SMR,6230400,7323292,28799504885,DIC
USA,SMR,4435200,2380371,9418556757,DIC
USA,SMR,424200,309604,1225028723,DIC
USA,SMR,605540,1996371,7985304326,DIC
USA,SMR,100800,268968,1075847792,DIC
USA,SMR,1200,200,799982,DIC
USA,SMR,36000,360,1439463,DIC
USA,SMR,50811900,222326122,858945000000,DIC
USA,SMR,7002000,47390390,185554000000,DIC
USA,SMR,5844000,33518413,131571000000,DIC
USA,SMR,1800000,2880000,11276438400,DIC
USA,SMR,7200000,9684000,38308741920,DIC
USA,SMR,9338400,3548592,13787309010,DIC
USA,SMR,2222700,4212000,16608042360,DIC
USA,SMR,7147800,34935464,136600000000,DIC
USA,SMR,4672100,8648760,34354000491,DIC
USA,SMR,9379100,17070060,67787506215,DIC
USA,SMR,2724,300,1199553,DIC
USA,SMR,3500,1974000,7893058740,DIC
USA,SMR,400,8803900,35210581777,DIC
USA,SMR,1500,4615500,18455122905,DIC
USA,SMR,100,264600,1036022778,DIC
USA,SMR,14594300,7350000,28875598500,DIC
USA,SMR,2578214880,1356394715,5352410000000,DIC
USA,SMR,6687200,10744120,42510677679,DIC
USA,SMR,2340000,9880200,39078883341,DIC
USA,SMR,5590,10116,40252631,DIC
USA,SMR,7407,14456,57251580,DIC
USA,SMR,100,5000,20226100,DIC
USA,SMR,8900,1159200,4689219024,DIC
USA,SMR,100,6800,27507496,DIC
USA,SMR,5777700,28547807,112797000000,DIC
USA,SMR,4192300,5548500,21841721468,DIC
USA,SMR,1800000,2718000,10642138740,DIC
USA,SMR,81700,220000,867466600,DIC
USA,SMR,89900,242000,954213260,DIC
USA,SMR,8786600,17574040,69561206294,DIC
USA,SMR,2177300,2592000,10364137920,DIC
USA,SMR,85800,226600,906379606,DIC
USA,SMR,15929900,30420420,120934000000,DIC
USA,SMR,1582000,967300,3852900995,DIC
USA,SMR,2652100,1746800,6984597268,DIC
USA,SMR,17000,170,677135,DIC
USA,SMR,3216000,911200,3567739816,DIC
USA,SMR,2800,356350400,1419170000000,DIC
USA,SMR,600,988800,3954636384,DIC
USA,SMR,82000,346709100,1371580000000,DIC
USA,SMR,100,3776800,15105047224,DIC
USA,SMR,69100,320536900,1271220000000,DIC
USA,SMR,500,19228200,76304362134,DIC
USA,SMR,1414569,5733090,22931844021,DIC
USA,SMR,1619868,3628800,14513131584,DIC
USA,SMR,408240,1512000,6047863920,DIC
USA,SMR,10534600,49468354,194201000000,DIC
USA,SMR,52599100,65383363,257494000000,DIC
USA,SMR,25903600,115197924,455811000000,DIC
USA,SMR,5546000,6575500,26219689865,DIC
USA,SMR,41101000,54667834,215689000000,DIC
USA,SMR,1188,1058843,4216842247,DIC
USA,SMR,2160000,3200400,12619273212,DIC
USA,SMR,6480000,8402400,33162256152,DIC
USA,SMR,7980100,36857185,147408000000,DIC
USA,SMR,16485440,17286984,67522001096,DIC
USA,SMR,890000,1980000,7818109200,DIC
USA,SMR,553000,3073920,12293927865,DIC
USA,SMR,7039620,7334240,29099274248,DIC
USA,SMR,1680000,8726880,34902545678,DIC
USA,SMR,240000,573400,2293273162,DIC
USA,SMR,100000,194216,773591460,DIC
FIN,SMR,21017000,91430176,360712000000,DIC
FIN,SMR,16855300,74011458,292237000000,DIC
FRA,SMR,2514400,2415600,9661023108,DIC
FRA,SMR,908,100,398315,DIC
FRA,SMR,49013500,24404030,96142249592,DIC
FRA,SMR,29777400,15146952,59644678843,DIC
FRA,SMR,10450900,5328530,21039913846,DIC
FRA,SMR,3989100,2691300,10611876638,DIC
FRA,SMR,2200000,4246000,16912454900,DIC
FRA,SMR,3850000000,458768610,1814830000000,DIC
GLP,SMR,5600000,605678,2374072528,DIC
GTM,SMR,55200000,18216000,69622462800,DIC
GTM,SMR,27600000,9108000,36426808440,DIC
GTM,SMR,4590000000,661281300,2527450000000,DIC
GTM,SMR,10344292000,1288140768,4923340000000,DIC
GTM,SMR,1810000000,209561800,820525000000,DIC
HTI,SMR,30859400,35334013,142934000000,DIC
HND,SMR,173100,490990,1938693654,DIC
HND,SMR,105984,758784,2996088975,DIC
HND,SMR,270720,2075285,8194345833,DIC
IND,SMR,16499910000,1423201037,5471940000000,DIC
ISR,SMR,17547800000,1905896192,7667820000000,DIC
ITA,SMR,125400,344850,1379368963,DIC
ITA,SMR,28800,152640,610546262,DIC
ITA,SMR,83600,229900,904102441,DIC
ITA,SMR,80037816,34060728,130957000000,DIC
ITA,SMR,282044521,122986824,484306000000,DIC
JPN,SMR,5999900000,1047443606,4188210000000,DIC
JPN,SMR,6085400000,1049903689,4128840000000,DIC
JPN,SMR,1929000,10798480,42280692546,DIC
MTQ,SMR,1272240,3101040,12349891800,DIC
MTQ,SMR,226013,861408,3430557360,DIC
MEX,SMR,27958738000,3745281551,14607200000000,DIC
MEX,SMR,9454000,8555870,33588377769,DIC
MEX,SMR,8249749000,1231308723,4953810000000,DIC
MEX,SMR,102070800,94025580,376094000000,DIC
MEX,SMR,100048000,88725568,354894000000,DIC
MEX,SMR,115094600,101861666,405730000000,DIC
MEX,SMR,30828500,26743724,105795000000,DIC
MEX,SMR,10005000,40870425,156209000000,DIC
MEX,SMR,20010000,78389175,299607000000,DIC
NZL,SMR,5776000,31519686,123413000000,DIC
NLD,SMR,8793600,17408167,69129614519,DIC
NLD,SMR,2386939,8783492,35071796405,DIC
NLD,SMR,155520,960735,3839326702,DIC
NLD,SMR,29160,148230,590325975,DIC
NLD,SMR,1170000,356768,1424028674,DIC
NLD,SMR,13460800,27889916,110229000000,DIC
NLD,SMR,2649468,9484297,37158212624,DIC
NLD,SMR,153090,907362,3568282726,DIC
NLD,SMR,6928800,11647794,46503642433,DIC
NLD,SMR,4860000,4968000,19987307280,DIC
NLD,SMR,12150000,11772000,47361228120,DIC
NLD,SMR,7740900,7246800,28606549752,DIC
NLD,SMR,38287200,70460113,274727000000,DIC
NLD,SMR,3734508,12500362,50159320186,DIC
NLD,SMR,26730000,26676000,103930000000,DIC
NLD,SMR,6308000,21883152,85731395556,DIC
NLD,SMR,1440000,435619,1727623150,DIC
NLD,SMR,2580300,2415600,9637156980,DIC
NLD,SMR,9348000,15455821,61336112201,DIC
NLD,SMR,9720000,9936000,39738336480,DIC
NLD,SMR,2400000,4554547,18017241386,DIC
NLD,SMR,2523200,8647897,34578702632,DIC
NLD,SMR,900000,273629,1075869425,DIC
NLD,SMR,13171200,23771794,92980396716,DIC
NLD,SMR,1187523,5079367,20070075226,DIC
NLD,SMR,463500,2598360,10173696694,DIC
NLD,SMR,29160,206435,808281792,DIC
NLD,SMR,180000,55022,213014921,DIC
NLD,SMR,105000,1019100,4059228164,DIC
NLD,SMR,6720,28677,114665271,DIC
NLD,SMR,1500750,8571097,33956684797,DIC
NLD,SMR,20160,85637,337903917,DIC
NLD,SMR,2081250,12128234,47835108668,DIC
NLD,SMR,283500,1561968,6221552839,DIC
NLD,SMR,200,1364,5433016,DIC
NLD,SMR,1732900,135869,541186607,DIC
NLD,SMR,396,585,2330142,DIC
NLD,SMR,2352000,4171659,16376973752,DIC
NLD,SMR,4448000,9291558,37075305554,DIC
NLD,SMR,15360000,34374179,135888000000,DIC
NLD,SMR,5740000,3309542,12649235001,DIC
NLD,SMR,16509485000,1632778079,6569010000000,DIC
NLD,SMR,16000000000,2254125513,8666680000000,DIC
NLD,SMR,16784596000,4002949861,15742000000000,DIC
NLD,SMR,9070888000,828626585,3258650000000,DIC
NLD,SMR,6393500,3997650,15920641125,DIC
NLD,SMR,16755064000,2291422553,8810080000000,DIC
NLD,SMR,3850000000,1025242632,4042560000000,DIC
NLD,SMR,1770700,2912112,11597486040,DIC
NLD,SMR,5200,11382,45328815,DIC
NLD,SMR,4812000,13599976,53249754029,DIC
NLD,SMR,998000,2852296,11042521349,DIC
NLD,SMR,151200,1070216,4143287733,DIC
NLD,SMR,2450400,4917574,19784432892,DIC
NLD,SMR,1161700,1922112,7654811040,DIC
NLD,SMR,4629150,14316836,57498653072,DIC
NLD,SMR,2308440,14272484,57303747158,DIC
NLD,SMR,280000,893200,3512589388,DIC
NLD,SMR,572840,2327166,9151789739,DIC
NLD,SMR,7351200,18571372,72771564096,DIC
NLD,SMR,4185600,7800680,30906129307,DIC
NLD,SMR,14527610,36548815,143971000000,DIC
NLD,SMR,5189160,26079501,102231000000,DIC
NLD,SMR,32000,132744,507354205,DIC
NLD,SMR,76000,410856,1570312174,DIC
NLD,SMR,1017200,1665264,6631913880,DIC
NLD,SMR,4910400,13060477,51829134087,DIC
NLD,SMR,1900800,3554740,14159062631,DIC
NLD,SMR,12269150,27467938,108287000000,DIC
NLD,SMR,2045880,8598413,33959332189,DIC
NLD,SMR,2750,55000,219073250,DIC
NLD,SMR,15120000,7473600,29226996720,DIC
NLD,SMR,950000,6000000,23996580000,DIC
NLD,SMR,43200000,21340800,84151636128,DIC
NLD,SMR,25453440,12441600,48909806208,DIC
NLD,SMR,3918240,2423200,9650394000,DIC
NLD,SMR,12555600,6512760,25796362241,DIC
NLD,SMR,5510932,3368085,13472036872,DIC
NLD,SMR,5664500,3945390,15779311127,DIC
NLD,SMR,30668560,15856020,62547089313,DIC
NLD,SMR,29529360,15425060,60353470783,DIC
NLD,SMR,8622400,6221880,24595965656,DIC
NLD,SMR,4073800,1728000,6882883200,DIC
NLD,SMR,6374000,13702040,55427766248,DIC
NLD,SMR,3918240,2423200,9512925864,DIC
NLD,SMR,10623900,5487570,21580362905,DIC
NLD,SMR,5877360,3191170,12600462391,DIC
NLD,SMR,5780600,4140990,16561599635,DIC
NLD,SMR,1840000,3275200,12956298176,DIC
NLD,SMR,2036900,864000,3441441600,DIC
NLD,SMR,19440000,9720000,38158484400,DIC
NLD,SMR,2256000,5405587,21531263859,DIC
NLD,SMR,4569600,10037000,39762686534,DIC
NLD,SMR,2400000,5470055,21474177817,DIC
NLD,SMR,4540800,6758400,26578016256,DIC
NLD,SMR,3715200,7621216,29901686260,DIC
NLD,SMR,4032000,8262864,32893528475,DIC
NLD,SMR,4291200,9762542,38637141029,DIC
NLD,SMR,2112000,4419360,17600101200,DIC
NLD,SMR,6516800,11636411,46087542087,DIC
NLD,SMR,2112000,4419360,17602973784,DIC
PAN,SMR,4159,1760512,6951452052,DIC
PAN,SMR,3632,2809184,11030010538,DIC
POL,SMR,89600,380477,1515249652,DIC
POL,SMR,89600,384940,1523115194,DIC
POL,SMR,89600,385099,1514436476,DIC
POL,SMR,134400,581591,2277178849,DIC
POL,SMR,6475000000,1220019500,4723240000000,DIC
POL,SMR,12651165000,3368964587,13283900000000,DIC
PRT,SMR,8928360,2832120,10888963297,DIC
PRT,SMR,39834180,17172000,67429101456,DIC
PRT,SMR,3856150,1269706,4950236511,DIC
PRI,SMR,839808,4596480,18383300006,DIC
PRI,SMR,1473746,9446400,37505163354,DIC
PRI,SMR,15717216000,1114223596,4395930000000,DIC
GBR,SMR,10072100,9643500,38479796955,DIC
GBR,SMR,12000000,23261069,91413670288,DIC
GBR,SMR,177337600,35863745,143282000000,DIC
GBR,SMR,225400,505017,1941694411,DIC
GBR,SMR,21786000,5643850,22529715633,DIC
GBR,SMR,22800,75410,289937122,DIC
GBR,SMR,29748000,6630639,26502781779,DIC
GBR,SMR,14580000,14472000,57253782960,DIC
GBR,SMR,23383200,5353539,21332658506,DIC
GBR,SMR,12000,1200,4799316,DIC
GBR,SMR,12000,1200,4799316,DIC
GBR,SMR,5160600,4941000,19430927190,DIC
GBR,SMR,2448500,2525400,9971642916,DIC
GBR,SMR,2400000,4695183,18577712287,DIC
GBR,SMR,20448000,4035597,15934716178,DIC
GBR,SMR,1284000,424820,1677418762,DIC
GBR,SMR,3449000,741208,2926689436,DIC
GBR,SMR,4440800,918104,3662821813,DIC
GBR,SMR,4152000,934060,3726479073,DIC
GBR,SMR,7290000,7452000,29980960920,DIC
GBR,SMR,5160600,4831200,19123459740,DIC
GBR,SMR,5200000,4320000,17183383200,DIC
GBR,SMR,4800000,8960674,35177545168,DIC
GBR,SMR,13685000,2701690,10624639076,DIC
GBR,SMR,3744000,838140,3296060982,DIC
GBR,SMR,2430000,2484000,9616681800,DIC
GBR,SMR,18079200,4319040,17117888754,DIC
GBR,SMR,166577300,30958119,124145000000,DIC
