DESTINO,ORIGEN,CANTIDAD,FOBDOL,FOBPES,MES
USA,AXM,9512.0,10464470,42247053638,NOV
PAN,AXM,1222.0,1212543,4895266473,NOV
DEU,BOG,48000.0,300000,1211157000,NOV
DEU,BOG,9000.0,63450,256159705,NOV
DEU,BOG,6000.0,22800,92047932,NOV
DEU,BOG,27000.0,94050,379697719,NOV
DEU,BOG,120420.0,690290,2761229793,NOV
DEU,BOG,6400.0,29600,119500824,NOV
DEU,BOG,3200.0,925600,3684508152,NOV
DEU,BOG,900.0,517500,2059996725,NOV
DEU,BOG,900.0,326700,1300484889,NOV
DEU,BOG,1600.0,456000,1815185520,NOV
DEU,BOG,138000.0,109350,434783978,NOV
DEU,BOG,2899500.0,1599910,6547359690,NOV
DEU,BOG,5000.0,493000,2029478870,NOV
DEU,BOG,24500.0,5472600,22528450434,NOV
DEU,BOG,2000.0,625600,2575338704,NOV
DEU,BOG,2000.0,360400,1483619036,NOV
DEU,BOG,2000.0,421600,1735554344,NOV
DEU,BOG,2000.0,333200,1371647788,NOV
DEU,BOG,2000.0,333200,1371647788,NOV
DEU,BOG,10000.0,778000,3202707020,NOV
DEU,BOG,108810.0,15777450,63696563365,NOV
DEU,BOG,100.0,252646,1008029748,NOV
DEU,BOG,2700.0,6000,24706260,NOV
DEU,BOG,900.0,2000,8235420,NOV
DEU,BOG,130000.0,20000,81138800,NOV
DEU,BOG,3816000.0,610240,2493573432,NOV
DEU,BOG,6200.0,9987190,40566786560,NOV
DEU,BOG,560000.0,100800,409831632,NOV
DEU,BOG,1248000.0,224640,913339065,NOV
DEU,BOG,1300.0,148447,588380075,NOV
DEU,BOG,256000.0,46080,187091712,NOV
DEU,BOG,5000.0,1850000,7468801500,NOV
DEU,BOG,4478700.0,1391765,5639725220,NOV
DEU,BOG,180000.0,29700,118112148,NOV
DEU,BOG,1008000.0,180800,721040767,NOV
DEU,BOG,1650.0,5040,19976392,NOV
DEU,BOG,3750.0,10400,41221128,NOV
DEU,BOG,2000.0,5000,19817850,NOV
DEU,BOG,8200.0,32000,126834240,NOV
DEU,BOG,2400.0,8800,34879416,NOV
DEU,BOG,11950.0,58300,231076131,NOV
DEU,BOG,119840.0,538010,2132440295,NOV
DEU,BOG,1300.0,7000,27744990,NOV
DEU,BOG,750.0,2850,11296174,NOV
DEU,BOG,200.0,28745,118331379,NOV
DEU,BOG,100.0,56833,233958159,NOV
DEU,BOG,100.0,19419,79940061,NOV
DEU,BOG,98600.0,8815493,36289770328,NOV
DEU,BOG,900.0,32555,134015587,NOV
DEU,BOG,100.0,4102,16886252,NOV
DEU,BOG,200.0,633136,2606361325,NOV
DEU,BOG,600.0,687384,2829678097,NOV
DEU,BOG,100.0,37212,153100959,NOV
DEU,BOG,500.0,875308,3601270949,NOV
DEU,BOG,1966000.0,654920,2633087608,NOV
DEU,BOG,300.0,223831,905286716,NOV
DEU,BOG,200.0,74698,296070751,NOV
DEU,BOG,400.0,45000,178779850,NOV
DEU,BOG,100.0,145700,599787163,NOV
DEU,BOG,100.0,37419,154038681,NOV
DEU,BOG,3800.0,745653,3051458141,NOV
DEU,BOG,100.0,5000,20025300,NOV
DEU,BOG,100.0,5000,20025300,NOV
DEU,BOG,2160000.0,294290,1188104645,NOV
DEU,BOG,5820000.0,877565,3554730417,NOV
DEU,BOG,56000.0,492156,2014064763,NOV
DEU,BOG,80964.0,348736,1391418279,NOV
DEU,BOG,300.0,1031550,4100504089,NOV
DEU,BOG,400.0,1393300,5638838363,NOV
DEU,BOG,500.0,1886035,7632991108,NOV
DEU,BOG,600000.0,114000,464828160,NOV
DEU,BOG,1440000.0,273600,1115587584,NOV
DEU,BOG,17.0,2679,10649266,NOV
DEU,BOG,100.0,8283,32925670,NOV
DEU,BOG,100.0,51437,204466704,NOV
DEU,BOG,498.0,2143,8518617,NOV
DEU,BOG,1600.0,9543,37934277,NOV
DEU,BOG,772.0,3858,15335896,NOV
DEU,BOG,312.0,2271,9027424,NOV
DEU,BOG,80.0,804,3195970,NOV
DEU,BOG,160.0,172,683714,NOV
DEU,BOG,200.0,5111,20316684,NOV
DEU,BOG,200.0,7287,28966480,NOV
DEU,BOG,200.0,35464,140972590,NOV
DEU,BOG,100.0,12216,48559699,NOV
DEU,BOG,100.0,7351,29220886,NOV
DEU,BOG,100.0,33434,132903159,NOV
DEU,BOG,2000.0,64296,255582386,NOV
DEU,BOG,100.0,2572,10223931,NOV
DEU,BOG,2900.0,555615,2208619616,NOV
DEU,BOG,14.0,216,858619,NOV
DEU,BOG,200.0,949821,3907839042,NOV
DEU,BOG,100.0,182361,750286038,NOV
DEU,BOG,500.0,1400464,5761915030,NOV
DEU,BOG,14500.0,72500,294128150,NOV
DEU,BOG,200.0,2196780,8732398210,NOV
DEU,BOG,10100.0,631488,2510221623,NOV
DEU,BOG,1600.0,2625480,10618780114,NOV
DEU,BOG,2432000.0,471680,1923246899,NOV
DEU,BOG,323100.0,497205,1977304731,NOV
DEU,BOG,5836000.0,1057680,4343605351,NOV
DEU,BOG,100.0,547088,2165248473,NOV
DEU,BOG,1053000.0,189540,769332945,NOV
DEU,BOG,7932000.0,1444264,5757952701,NOV
DEU,BOG,205000.0,36900,146745396,NOV
DEU,BOG,1110000.0,278060,1105800130,NOV
DEU,BOG,225000.0,120200,491898066,NOV
DEU,BOG,100.0,92412,365745441,NOV
DEU,BOG,51000.0,77010,306256448,NOV
DEU,BOG,97812.0,551380,2248218867,NOV
DEU,BOG,30000.0,191830,789900309,NOV
DEU,BOG,300.0,2804041,11146315338,NOV
DEU,BOG,1100.0,11398151,45308676058,NOV
DEU,BOG,100.0,4499933,18321994730,NOV
DEU,BOG,100.0,30000,121335300,NOV
DEU,BOG,105600.0,633600,2606814144,NOV
DEU,BOG,183600.0,994896,4070806538,NOV
DEU,BOG,20000.0,120000,493714800,NOV
DEU,BOG,122400.0,635700,2615454153,NOV
DEU,BOG,1200.0,4710,19123306,NOV
DEU,BOG,213900.0,1296000,5271734640,NOV
DEU,BOG,59700.0,162200,657911239,NOV
DEU,BOG,1617200.0,9647492,39294348756,NOV
DEU,BOG,640000.0,83200,333220992,NOV
DEU,BOG,900.0,4785,18965682,NOV
DEU,BOG,4800.0,29120,115419158,NOV
DEU,BOG,1250.0,3950,15656101,NOV
DEU,BOG,28000.0,211400,837898698,NOV
DEU,BOG,11800.0,86828,344148855,NOV
DEU,BOG,2500.0,12900,51130053,NOV
DEU,BOG,3380.0,21630,85732019,NOV
DEU,BOG,26250.0,187300,742376661,NOV
DEU,BOG,14460.0,95815,379769458,NOV
DEU,BOG,5900.0,5407675,21906562834,NOV
DEU,BOG,40000.0,11400,46023966,NOV
DEU,BOG,1044000.0,167040,674372217,NOV
DEU,BOG,9144000.0,1369080,5514154033,NOV
DEU,BOG,55900.0,474033,1939899466,NOV
DEU,BOG,272000.0,36992,149710693,NOV
DEU,BOG,442000.0,60554,245068698,NOV
DEU,BOG,578000.0,75140,300940208,NOV
DEU,BOG,952000.0,123760,495666225,NOV
DEU,BOG,476000.0,148250,590134327,NOV
DEU,BOG,1197000.0,191520,759102926,NOV
DEU,BOG,5844000.0,935040,3706096492,NOV
DEU,BOG,816000.0,244800,976725072,NOV
DEU,BOG,400.0,440000,1798176600,NOV
DEU,BOG,182000.0,1487500,5895810375,NOV
DEU,BOG,128000.0,1280,5107059,NOV
DEU,BOG,1607000.0,455650,1843549145,NOV
DEU,BOG,805000.0,245940,979005979,NOV
DEU,BOG,333354.0,285838411,1157540000000,NOV
DEU,BOG,43517.0,823212,3329489166,NOV
DEU,BOG,226152400.0,3013060,12250469216,NOV
DEU,BOG,10780400.0,111164,449603909,NOV
ARM,BOG,5000.0,50,202847,NOV
ARM,BOG,10000.0,1000,3980670,NOV
ARM,BOG,7000.0,700,2786469,NOV
ARM,BOG,6000.0,600,2388402,NOV
ARM,BOG,1173.0,1500,5971005,NOV
ARM,BOG,40000.0,6800,27030612,NOV
ARM,BOG,864000.0,267840,1081320969,NOV
ARM,BOG,40000.0,7400,30173056,NOV
ARM,BOG,180000.0,33100,134963264,NOV
ARM,BOG,56000.0,183840,747454833,NOV
ARM,BOG,6000.0,13800,56107902,NOV
ARM,BOG,97000.0,15520,61720556,NOV
ARM,BOG,3850500.0,584225,2323369349,NOV
ARM,BOG,40000.0,400,1590736,NOV
ARM,BOG,290000.0,43703,177300448,NOV
ARM,BOG,395000.0,57956,235124014,NOV
ARM,BOG,20000.0,6400,25838016,NOV
ARM,BOG,80000.0,14400,57241296,NOV
ARM,BOG,105000.0,15971,64934732,NOV
ARM,BOG,210000.0,32466,131999938,NOV
ARM,BOG,7600.0,152,617142,NOV
ABW,BOG,100.0,7630,30329936,NOV
ABW,BOG,400.0,18200,72346638,NOV
ABW,BOG,24000.0,1059800,4212800382,NOV
ABW,BOG,900.0,74760,297177728,NOV
ABW,BOG,300.0,18270,72624894,NOV
ABW,BOG,200.0,12740,50642646,NOV
ABW,BOG,900.0,42210,167788548,NOV
ABW,BOG,300.0,20510,81529095,NOV
ABW,BOG,3300.0,227220,903219949,NOV
ABW,BOG,2500.0,99750,396515227,NOV
ABW,BOG,1500.0,10780,42851470,NOV
ABW,BOG,100.0,1820,7234663,NOV
ABW,BOG,284200.0,79924,324246872,NOV
ABW,BOG,263900.0,80252,325577548,NOV
ABW,BOG,173400.0,89876,364621539,NOV
ABW,BOG,18400.0,70523,286107579,NOV
ABW,BOG,150000.0,285800,1155920958,NOV
ABW,BOG,200.0,722500,2872002525,NOV
ABW,BOG,100.0,505400,2009010486,NOV
ABW,BOG,60000.0,360000,1436360400,NOV
ABW,BOG,7278.0,394776,1562432609,NOV
ABW,BOG,10613.0,500016,1978948324,NOV
ABW,BOG,15768.0,361656,1431351267,NOV
ABW,BOG,20490.0,932100,3689037417,NOV
ABW,BOG,6281.0,366384,1450063603,NOV
ABW,BOG,1000.0,300,1218045,NOV
ABW,BOG,986800.0,622124,2511632790,NOV
ABW,BOG,21900.0,28486,115003394,NOV
ABW,BOG,87700.0,113943,460009540,NOV
ABW,BOG,131600.0,52413,211601239,NOV
ABW,BOG,65700.0,45576,183998971,NOV
ABW,BOG,2565500.0,566348,2286454475,NOV
ABW,BOG,11200.0,173762,701510208,NOV
ABW,BOG,960.0,400,1602024,NOV
ABW,BOG,850.0,400,1602024,NOV
ABW,BOG,2590.0,800,3204048,NOV
ABW,BOG,960.0,400,1602024,NOV
ABW,BOG,480.0,200,801012,NOV
ABW,BOG,1250.0,400,1602024,NOV
ABW,BOG,1150.0,200,801012,NOV
ABW,BOG,432500.0,138400,562705336,NOV
ABW,BOG,328000.0,145880,593117445,NOV
ABW,BOG,616000.0,154358,623172573,NOV
ABW,BOG,80400.0,42719,172464719,NOV
ABW,BOG,26800.0,5696,22995834,NOV
ABW,BOG,53600.0,11392,45991668,NOV
ABW,BOG,776700.0,167741,677202282,NOV
ABW,BOG,10500.0,99677,402414987,NOV
ABW,BOG,100.0,200270,802093366,NOV
ABW,BOG,9000.0,18391,74113539,NOV
ABW,BOG,7500.0,16965,68345916,NOV
ABW,BOG,25200.0,54914,221112888,NOV
ABW,BOG,2960000.0,4456566,17896638597,NOV
ABW,BOG,116000.0,16240,66284450,NOV
ABW,BOG,570000.0,189600,760389636,NOV
ABW,BOG,128000.0,32320,131695333,NOV
ABW,BOG,485000.0,260000,1044384370,NOV
ABW,BOG,10000.0,1800,7411878,NOV
ABW,BOG,270000.0,131370,527326034,NOV
ABW,BOG,25500.0,14970,61309115,NOV
ABW,BOG,258400.0,276376,1107340844,NOV
ABW,BOG,21200.0,374196,1515603389,NOV
ABW,BOG,3000.0,6131,25090075,NOV
ABW,BOG,2500.0,5653,23133941,NOV
ABW,BOG,8400.0,18306,74914192,NOV
ABW,BOG,6250.0,23900,95004651,NOV
ABW,BOG,205.0,2254,8959852,NOV
ABW,BOG,6745.0,35666,141775559,NOV
ABW,BOG,750.0,4035,16039488,NOV
ABW,BOG,105835.0,514963,2047024269,NOV
ABW,BOG,954.0,6131,24405487,NOV
ABW,BOG,10529.0,5653,22502727,NOV
ABW,BOG,2672.0,18306,72870145,NOV
ABW,BOG,56011.0,46620201,186988000000,NOV
BIH,BOG,80000.0,13600,55294744,NOV
BIH,BOG,40000.0,5956,24215845,NOV
BIH,BOG,80000.0,11480,46675269,NOV
BIH,BOG,3991000.0,1115700,4435007913,NOV
BIH,BOG,1170000.0,140400,558102636,NOV
AIA,BOG,191.0,172968,688528528,NOV
ATG,BOG,200.0,36580,146505094,NOV
ATG,BOG,7000.0,525458,2104490817,NOV
ATG,BOG,23200.0,458032,1834445641,NOV
ATG,BOG,600.0,42636,170759738,NOV
ATG,BOG,600.0,27900,111741174,NOV
ATG,BOG,15000.0,205770,824121196,NOV
ATG,BOG,2000.0,87978,352357168,NOV
ATG,BOG,11600.0,492730,1973413213,NOV
ATG,BOG,15800.0,235334,942526790,NOV
ATG,BOG,4100.0,283075,1133732359,NOV
ATG,BOG,14200.0,139366,558169191,NOV
ATG,BOG,600.0,11490,46018139,NOV
SAU,BOG,496800.0,337248,1380130107,NOV
SAU,BOG,140000.0,90000,365413500,NOV
SAU,BOG,480000.0,57600,232963776,NOV
SAU,BOG,2661900.0,2022811,8246940435,NOV
SAU,BOG,60159.0,440900,1788280569,NOV
SAU,BOG,12000.0,48480,192153873,NOV
SAU,BOG,4600.0,27186,107753614,NOV
SAU,BOG,4000.0,18300,72533331,NOV
SAU,BOG,5280.0,22176,87896128,NOV
SAU,BOG,8100.0,24975,98990160,NOV
SAU,BOG,2500.0,14850,58859014,NOV
SAU,BOG,5661.0,29045,115121890,NOV
SAU,BOG,2000.0,9000,35672130,NOV
SAU,BOG,318000.0,220260,894288639,NOV
SAU,BOG,393400.0,338952,1360690519,NOV
SAU,BOG,8500.0,74400,296847816,NOV
SAU,BOG,1345000.0,475350,1957353448,NOV
SAU,BOG,240000.0,45600,187767576,NOV
SAU,BOG,30000.0,9600,39530016,NOV
SAU,BOG,80000.0,25600,105413376,NOV
SAU,BOG,129000.0,125850,518213803,NOV
SAU,BOG,100000.0,33400,137531514,NOV
SAU,BOG,143000.0,405000,1667672550,NOV
SAU,BOG,100.0,1307768,5332345553,NOV
SAU,BOG,8900.0,1054850,4269093983,NOV
SAU,BOG,1000.0,783160,3113131484,NOV
SAU,BOG,1296000.0,6502680,25944977905,NOV
SAU,BOG,2800.0,7974,32375636,NOV
SAU,BOG,1088000.0,3625991,14798501829,NOV
SAU,BOG,9000.0,39825,163851599,NOV
SAU,BOG,30000.0,75392,308069680,NOV
SAU,BOG,9800.0,12920,52457138,NOV
SAU,BOG,6000.0,34006,139910545,NOV
SAU,BOG,37490.0,200739,820632045,NOV
SAU,BOG,7600.0,26251,107421138,NOV
SAU,BOG,272000.0,2584500,10455925905,NOV
SAU,BOG,797000.0,3593000,14282498370,NOV
SAU,BOG,144000.0,2064000,8268672960,NOV
SAU,BOG,200.0,379600,1508944164,NOV
SAU,BOG,7000.0,56791,229276057,NOV
ARG,BOG,2548000.0,254800,1009917636,NOV
ARG,BOG,3165000.0,923375,3778755213,NOV
ARG,BOG,2620000.0,513400,2072693346,NOV
ARG,BOG,5880000.0,1002175,3983735820,NOV
ARG,BOG,8000.0,121000,489385710,NOV
ARG,BOG,15000.0,596500,2441074845,NOV
ARG,BOG,2440.0,2529043,10260175708,NOV
ARG,BOG,600.0,729930,2893128649,NOV
ARG,BOG,27800.0,341400,1405403826,NOV
ARG,BOG,44100.0,591768,2389079851,NOV
ARG,BOG,96000.0,2072320,8370334003,NOV
ARG,BOG,400.0,254014,1017341310,NOV
ARG,BOG,7300.0,132841,536304356,NOV
ARG,BOG,953254.0,6865882,27995221902,NOV
ARG,BOG,300.0,451562,1823041590,NOV
ARG,BOG,100.0,95891,388081425,NOV
ARG,BOG,200.0,590573,2384255409,NOV
ARG,BOG,400.0,61950,250103920,NOV
ARG,BOG,100.0,19950,80541940,NOV
ARG,BOG,110.0,22824,92144824,NOV
ARG,BOG,170000.0,10200,40545918,NOV
ARG,BOG,1000.0,6320,25515040,NOV
ARG,BOG,200.0,244,985074,NOV
ARG,BOG,1000.0,212363,857349779,NOV
ARG,BOG,1.0,1758,7097380,NOV
ARG,BOG,12600.0,756,3005168,NOV
ARG,BOG,1.0,3751,15143499,NOV
ARG,BOG,2405.0,153163,618348131,NOV
ARG,BOG,1.0,4570,18449958,NOV
ARG,BOG,4.0,48,193783,NOV
ARG,BOG,200.0,674678,2723803274,NOV
ARG,BOG,100.0,2081000,8401392390,NOV
ARG,BOG,5.0,4130,16673594,NOV
ARG,BOG,10.0,4000,15900360,NOV
ARG,BOG,30.0,3466,13777661,NOV
ARG,BOG,4.0,7500,29813175,NOV
ARG,BOG,500.0,2320,9553087,NOV
ARG,BOG,420000.0,21420,86404638,NOV
ARG,BOG,1315000.0,178840,721410157,NOV
ARG,BOG,40000.0,30600,123435198,NOV
ARG,BOG,1487500.0,441800,1782146094,NOV
ARG,BOG,612500.0,67375,271779296,NOV
ARG,BOG,88000.0,51040,205886683,NOV
ARG,BOG,1012000.0,236600,955793230,NOV
ARG,BOG,1697500.0,186725,768879399,NOV
ARG,BOG,100.0,3413,13778929,NOV
ARG,BOG,1000.0,13380,54017602,NOV
ARG,BOG,200.0,83038,335240183,NOV
ARG,BOG,2800.0,258415,1043270453,NOV
ARG,BOG,100.0,23955,96710886,NOV
ARG,BOG,1100.0,145007,585420810,NOV
ARG,BOG,100.0,292165,1179525616,NOV
ARG,BOG,1700.0,111693,450925862,NOV
ARG,BOG,300.0,21204,85604576,NOV
ARG,BOG,200.0,19966,80606535,NOV
ARG,BOG,500.0,247880,1014406760,NOV
ARG,BOG,500000.0,2400000,9706824000,NOV
ARG,BOG,11200000.0,325192,1330792977,NOV
ARG,BOG,3334.0,7496,30477161,NOV
ARG,BOG,12480.0,9243,37580096,NOV
ARG,BOG,14.0,22221,90345919,NOV
ARG,BOG,23800.0,92344,369843260,NOV
ARG,BOG,229033.0,190311923,763714000000,NOV
AUS,BOG,198000.0,30237,123739782,NOV
AUS,BOG,308000.0,86240,342811761,NOV
AUS,BOG,645000.0,375300,1535851449,NOV
AUS,BOG,3400.0,331640,1320149398,NOV
AUS,BOG,500.0,116840,465101482,NOV
AUS,BOG,400.0,128000,509525760,NOV
AUS,BOG,500.0,58640,233426488,NOV
AUS,BOG,1400.0,136000,541371120,NOV
AUS,BOG,96500.0,70800,288682752,NOV
AUS,BOG,6000.0,11176388,44762104523,NOV
AUS,BOG,600.0,62640,257863197,NOV
AUS,BOG,900.0,201600,829904544,NOV
AUS,BOG,900.0,288360,1187059892,NOV
AUS,BOG,700.0,175680,723202531,NOV
AUS,BOG,700.0,126720,521654284,NOV
AUS,BOG,600000.0,296900,1203866047,NOV
AUS,BOG,1580000.0,549200,2176792644,NOV
AUS,BOG,21924200.0,3272430,13392029021,NOV
AUS,BOG,3236000.0,586450,2383520593,NOV
AUS,BOG,50000.0,13835,56024427,NOV
AUS,BOG,22600.0,140486,578480607,NOV
AUS,BOG,47700.0,1268112,5168381015,NOV
AUS,BOG,100.0,6158,24906092,NOV
AUS,BOG,20800.0,129965,526781318,NOV
AUS,BOG,34900.0,120854,484027521,NOV
AUS,BOG,12867.0,19483,78826476,NOV
AUS,BOG,100.0,9630,38948631,NOV
AUS,BOG,142200.0,3783136,15301635690,NOV
AUS,BOG,4000.0,49393,199408925,NOV
AUS,BOG,55800.0,1409420,5712048878,NOV
AUS,BOG,517800.0,7678007,31011466959,NOV
AUS,BOG,7100.0,182756,737820695,NOV
AUS,BOG,16900.0,203406,821188669,NOV
AUS,BOG,2200.0,7310,29511858,NOV
AUS,BOG,35800.0,301330,1216526462,NOV
AUS,BOG,3000.0,87990,362317302,NOV
AUS,BOG,46700.0,927563,3819435440,NOV
AUS,BOG,21100.0,235687,970490716,NOV
AUS,BOG,1000.0,13740,56577335,NOV
AUS,BOG,100800.0,947804,3902782008,NOV
AUS,BOG,29320.0,1382400,5620548096,NOV
AUS,BOG,2200.0,20171,81634252,NOV
AUS,BOG,2560000.0,943235,3804849640,NOV
AUS,BOG,121600.0,79090,323662379,NOV
AUS,BOG,60000.0,19200,77514048,NOV
AUS,BOG,1500000.0,1155000,4726641150,NOV
AUS,BOG,2000.0,1289372,5309259978,NOV
AUS,BOG,12712.0,243600,982640988,NOV
AUS,BOG,750.0,11400,45985662,NOV
AUS,BOG,8300.0,331336,1351002659,NOV
AUS,BOG,100.0,280000,1133190800,NOV
AUS,BOG,2715000.0,655500,2661428325,NOV
AUS,BOG,48000.0,62400,253353360,NOV
AUS,BOG,236000.0,411880,1677772053,NOV
AUS,BOG,108000.0,191160,776138274,NOV
AUS,BOG,5000.0,17550,71255632,NOV
AUS,BOG,2340000.0,337200,1369082580,NOV
AUS,BOG,170000.0,35700,144947355,NOV
AUS,BOG,7500.0,15075,61206761,NOV
AUS,BOG,11200.0,98800,401142820,NOV
AUS,BOG,476700.0,128880,510935709,NOV
AUS,BOG,900000.0,242800,963828816,NOV
AUS,BOG,10257500.0,3239665,13055292936,NOV
AUS,BOG,1800000.0,369950,1470584545,NOV
AUS,BOG,34000.0,45900,186360885,NOV
AUS,BOG,3300.0,314,1270789,NOV
AUS,BOG,3000.0,363000,1453836780,NOV
AUS,BOG,570000.0,166700,666218895,NOV
AUS,BOG,825000.0,174000,691665660,NOV
AUS,BOG,140000.0,37600,151798344,NOV
AUS,BOG,540000.0,81000,329372730,NOV
AUS,BOG,118598.0,779750,3209911052,NOV
AUS,BOG,4410.0,334122,1328165020,NOV
AUS,BOG,3290.0,135615,539081830,NOV
AUS,BOG,30000.0,1500,5984835,NOV
AUS,BOG,920000.0,181400,746749426,NOV
AUS,BOG,100.0,1165500,4797885645,NOV
AUS,BOG,9363000.0,1781890,7193828489,NOV
AUS,BOG,25504000.0,7254600,29288198574,NOV
AUS,BOG,1837600.0,651968,2591631477,NOV
AUS,BOG,4550000.0,896200,3562475658,NOV
AUS,BOG,5050.0,16875274,68296090158,NOV
AUS,BOG,55200.0,460136,1821112456,NOV
AUS,BOG,146200.0,3046000,12319577460,NOV
AUS,BOG,300.0,39000,157450410,NOV
AUS,BOG,800.0,230400,930168576,NOV
AUS,BOG,600.0,154800,624957012,NOV
AUS,BOG,600.0,180000,726694200,NOV
AUS,BOG,3800.0,815200,3291117288,NOV
AUS,BOG,1200.0,319200,1288671048,NOV
AUS,BOG,1400.0,235600,951161964,NOV
AUS,BOG,200.0,51600,208319004,NOV
AUS,BOG,400.0,128800,519990072,NOV
AUT,BOG,1308000.0,222360,906659558,NOV
AUT,BOG,2574000.0,437580,1784206195,NOV
AUT,BOG,12793.0,11933355,49124729859,NOV
AUT,BOG,2016000.0,320160,1292212598,NOV
AUT,BOG,7246000.0,1095880,4415437456,NOV
AUT,BOG,16000.0,160,645412,NOV
AUT,BOG,38000.0,380,1532855,NOV
AZE,BOG,717900.0,507046,2063140697,NOV
AZE,BOG,3200.0,7680,31225267,NOV
AZE,BOG,100.0,1865552,7634454416,NOV
AZE,BOG,100.0,1725200,7060087716,NOV
AZE,BOG,100.0,1271700,5204216061,NOV
AZE,BOG,140000.0,30800,124345452,NOV
AZE,BOG,100000.0,32000,129190080,NOV
AZE,BOG,43200.0,3456,14143092,NOV
AZE,BOG,640000.0,85548,347820202,NOV
AZE,BOG,5630000.0,790942,3215804074,NOV
BHS,BOG,19200.0,841799,3398502504,NOV
BHS,BOG,20000.0,906650,3660318313,NOV
BHS,BOG,68200.0,768052,3100771853,NOV
BHS,BOG,21900.0,1542985,6229323612,NOV
BHS,BOG,58700.0,823962,3326491146,NOV
BHS,BOG,321.0,284687,1149335509,NOV
BHR,BOG,346800.0,226800,898937676,NOV
BHR,BOG,823700.0,363637,1480076557,NOV
BHR,BOG,48000.0,13440,55000915,NOV
BHR,BOG,93116.0,24000,98798160,NOV
BHR,BOG,54064.0,5150000,21200438500,NOV
BHR,BOG,100600.0,31672,127865881,NOV
BHR,BOG,377400.0,54296,219203268,NOV
BHR,BOG,3600.0,9844,39130785,NOV
BHR,BOG,600.0,2951,11730490,NOV
BHR,BOG,8200.0,23075,91725201,NOV
BHR,BOG,660.0,3131,12446006,NOV
BHR,BOG,1850000.0,452000,1799262840,NOV
BHR,BOG,1676200.0,215386,856178734,NOV
BHR,BOG,455800.0,83414,333972636,NOV
BHR,BOG,1187500.0,296875,1210490000,NOV
BHR,BOG,10390000.0,1565675,6296894548,NOV
BHR,BOG,750000.0,75000,305473050,NOV
BHR,BOG,400000.0,80000,324719520,NOV
BHR,BOG,92000.0,11960,48244606,NOV
BHR,BOG,411000.0,274325,1129590795,NOV
BHR,BOG,618000.0,174640,712000493,NOV
BHR,BOG,32800.0,418000,1705450116,NOV
BRB,BOG,5800.0,578464,2367265581,NOV
BEL,BOG,8000.0,53040,212428382,NOV
BEL,BOG,16000.0,46240,185193974,NOV
BEL,BOG,6900.0,19964,79957017,NOV
BEL,BOG,16920.0,97696,391278341,NOV
BEL,BOG,100.0,4000,16240600,NOV
BEL,BOG,200.0,10000,40050600,NOV
BEL,BOG,44800.0,350400,1414631376,NOV
BEL,BOG,15000.0,127500,514741725,NOV
BEL,BOG,264600.0,1383725,5484490898,NOV
BEL,BOG,100.0,131153,522076812,NOV
BEL,BOG,54432.0,2227980,8856421018,NOV
BEL,BOG,300.0,462294,1891859605,NOV
BEL,BOG,600.0,138356,558569458,NOV
BMU,BOG,3600.0,49320,201833715,NOV
BMU,BOG,48100.0,2188875,8957598828,NOV
BMU,BOG,21000.0,378648,1549552569,NOV
BMU,BOG,600.0,19908,81470105,NOV
BMU,BOG,800.0,16608,67965416,NOV
BMU,BOG,4100.0,53302,218129373,NOV
BLR,BOG,2610400.0,2608914,10637690300,NOV
BLR,BOG,9535000.0,3327048,13699818820,NOV
BLR,BOG,280000.0,53200,219062172,NOV
BLR,BOG,5635000.0,1082050,4455568105,NOV
BLR,BOG,1520000.0,261201,1060515240,NOV
BLR,BOG,6615000.0,2218052,9105189040,NOV
BLR,BOG,220000.0,41800,172120278,NOV
BLR,BOG,10825000.0,2065997,8488933466,NOV
BLR,BOG,193600.0,590240,2399791889,NOV
BLR,BOG,21200.0,43640,177431075,NOV
BLR,BOG,1000000.0,365400,1504611234,NOV
BLR,BOG,75000.0,14250,58677367,NOV
BLR,BOG,210000.0,39900,164296629,NOV
BLR,BOG,96000.0,30880,127154884,NOV
BLR,BOG,1280000.0,162560,657898201,NOV
BLR,BOG,40000.0,4440,17674174,NOV
BLR,BOG,1115000.0,146065,581436563,NOV
BLR,BOG,560000.0,72800,298789392,NOV
BLR,BOG,2695000.0,346180,1415148432,NOV
BLR,BOG,2422500.0,595550,2367364849,NOV
BLR,BOG,3390000.0,459090,1824924068,NOV
BLR,BOG,1320000.0,175725,698522690,NOV
BLR,BOG,7000.0,3640,14731480,NOV
BLR,BOG,50000.0,100,411659,NOV
BLR,BOG,4330000.0,557288,2258455913,NOV
BLR,BOG,55935000.0,7334720,29693169836,NOV
BLR,BOG,100000.0,19000,76895090,NOV
BLR,BOG,13000.0,17933,71748800,NOV
BLR,BOG,10000.0,2550,10150708,NOV
BLR,BOG,31500.0,46155,185261112,NOV
BLR,BOG,20000.0,6120,24361700,NOV
BLR,BOG,250.0,2890,11504136,NOV
BOL,BOG,30000.0,133800,539726454,NOV
BOL,BOG,116000.0,461020,1859676306,NOV
BOL,BOG,82700.0,573643,2313978342,NOV
BOL,BOG,48000.0,228160,913794489,NOV
BOL,BOG,16000.0,51040,204418262,NOV
BOL,BOG,16000.0,45200,181028712,NOV
BOL,BOG,32000.0,143760,575767425,NOV
BOL,BOG,16000.0,101120,404991667,NOV
BOL,BOG,64000.0,203200,813828192,NOV
BOL,BOG,80000.0,483840,1937808230,NOV
